record_id,artifact_code,retrieval_anchor,task_id,execution_id,config_version,sync_mode,source_object,target_object,rows_read,rows_written,dirty_records,duration_ms,checkpoint,completed_at,status,source_uri
RUN-0534,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0534,EXEC-tenant-20-project-201-0534,cfg-v633,KAFKA,MinIO.parquet/events,lake.events,538203,538203,0,99823,checkpoint-000534,2026-08-15T13:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/534
RUN-0535,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0535,EXEC-tenant-20-project-201-0535,cfg-v634,FULL,MongoDB.profile,warehouse.profile,539194,539194,0,99954,checkpoint-000535,2026-08-15T13:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/535
RUN-0536,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0536,EXEC-tenant-20-project-201-0536,cfg-v635,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,540185,540185,0,100085,checkpoint-000536,2026-08-15T13:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/536
RUN-0537,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0537,EXEC-tenant-20-project-201-0537,cfg-v636,CDC,PostgreSQL.orders,warehouse.order_fact,541176,541176,0,100216,checkpoint-000537,2026-08-15T14:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/537
RUN-0538,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0538,EXEC-tenant-20-project-201-0538,cfg-v637,FILE,MySQL.customer,lake.customer,542167,542167,0,100347,checkpoint-000538,2026-08-15T14:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/538
RUN-0539,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0539,EXEC-tenant-20-project-201-0539,cfg-v638,API,Kafka.payment,warehouse.payment,543158,543158,0,100478,checkpoint-000539,2026-08-15T14:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/539
RUN-0540,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0540,EXEC-tenant-20-project-201-0540,cfg-v639,KAFKA,CSV.daily_sales,staging.daily_sales,544149,544149,0,100609,checkpoint-000540,2026-08-15T14:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/540
RUN-0541,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0541,EXEC-tenant-20-project-201-0541,cfg-v640,FULL,API.inventory,warehouse.inventory,545140,545140,0,100740,checkpoint-000541,2026-08-15T15:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/541
RUN-0542,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0542,EXEC-tenant-20-project-201-0542,cfg-v641,INCREMENTAL,MinIO.parquet/events,lake.events,546131,546131,0,100871,checkpoint-000542,2026-08-15T15:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/542
RUN-0543,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0543,EXEC-tenant-20-project-201-0543,cfg-v642,CDC,MongoDB.profile,warehouse.profile,547122,547122,0,101002,checkpoint-000543,2026-08-15T15:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/543
RUN-0544,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0544,EXEC-tenant-20-project-201-0544,cfg-v643,FILE,PostgreSQL.refund,warehouse.refund_fact,548113,548113,0,101133,checkpoint-000544,2026-08-15T15:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/544
RUN-0545,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0545,EXEC-tenant-20-project-201-0545,cfg-v644,API,PostgreSQL.orders,warehouse.order_fact,549104,549104,0,101264,checkpoint-000545,2026-08-15T16:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/545
RUN-0546,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0546,EXEC-tenant-20-project-201-0546,cfg-v645,KAFKA,MySQL.customer,lake.customer,550095,550095,0,101395,checkpoint-000546,2026-08-15T16:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/546
RUN-0547,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0547,EXEC-tenant-20-project-201-0547,cfg-v646,FULL,Kafka.payment,warehouse.payment,551086,551086,0,101526,checkpoint-000547,2026-08-15T16:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/547
RUN-0548,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0548,EXEC-tenant-20-project-201-0548,cfg-v647,INCREMENTAL,CSV.daily_sales,staging.daily_sales,552077,552077,0,101657,checkpoint-000548,2026-08-15T16:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/548
RUN-0549,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0549,EXEC-tenant-20-project-201-0549,cfg-v648,CDC,API.inventory,warehouse.inventory,553068,553068,0,101788,checkpoint-000549,2026-08-15T17:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/549
RUN-0550,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0550,EXEC-tenant-20-project-201-0550,cfg-v649,FILE,MinIO.parquet/events,lake.events,554059,554059,0,101919,checkpoint-000550,2026-08-15T17:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/550
RUN-0551,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0551,EXEC-tenant-20-project-201-0551,cfg-v650,API,MongoDB.profile,warehouse.profile,555050,555050,0,102050,checkpoint-000551,2026-08-15T17:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/551
RUN-0552,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0552,EXEC-tenant-20-project-201-0552,cfg-v651,KAFKA,PostgreSQL.refund,warehouse.refund_fact,556041,556041,0,102181,checkpoint-000552,2026-08-15T17:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/552
RUN-0553,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0553,EXEC-tenant-20-project-201-0553,cfg-v652,FULL,PostgreSQL.orders,warehouse.order_fact,557032,557032,0,102312,checkpoint-000553,2026-08-15T18:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/553
RUN-0554,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0554,EXEC-tenant-20-project-201-0554,cfg-v653,INCREMENTAL,MySQL.customer,lake.customer,558023,558023,0,102443,checkpoint-000554,2026-08-15T18:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/554
RUN-0555,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0555,EXEC-tenant-20-project-201-0555,cfg-v654,CDC,Kafka.payment,warehouse.payment,559014,559014,0,102574,checkpoint-000555,2026-08-15T18:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/555
RUN-0556,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0556,EXEC-tenant-20-project-201-0556,cfg-v655,FILE,CSV.daily_sales,staging.daily_sales,560005,560005,0,102705,checkpoint-000556,2026-08-15T18:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/556
RUN-0557,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0557,EXEC-tenant-20-project-201-0557,cfg-v656,API,API.inventory,warehouse.inventory,560996,560996,0,102836,checkpoint-000557,2026-08-15T19:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/557
RUN-0558,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0558,EXEC-tenant-20-project-201-0558,cfg-v657,KAFKA,MinIO.parquet/events,lake.events,561987,561987,0,102967,checkpoint-000558,2026-08-15T19:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/558
RUN-0559,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0559,EXEC-tenant-20-project-201-0559,cfg-v658,FULL,MongoDB.profile,warehouse.profile,562978,562978,0,103098,checkpoint-000559,2026-08-15T19:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/559
RUN-0560,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0560,EXEC-tenant-20-project-201-0560,cfg-v659,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,563969,563969,0,103229,checkpoint-000560,2026-08-15T19:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/560
RUN-0561,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0561,EXEC-tenant-20-project-201-0561,cfg-v660,CDC,PostgreSQL.orders,warehouse.order_fact,564960,564960,0,103360,checkpoint-000561,2026-08-15T20:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/561
RUN-0562,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0562,EXEC-tenant-20-project-201-0562,cfg-v661,FILE,MySQL.customer,lake.customer,565951,565951,0,103491,checkpoint-000562,2026-08-15T20:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/562
RUN-0563,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0563,EXEC-tenant-20-project-201-0563,cfg-v662,API,Kafka.payment,warehouse.payment,566942,566942,0,103622,checkpoint-000563,2026-08-15T20:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/563
RUN-0564,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0564,EXEC-tenant-20-project-201-0564,cfg-v663,KAFKA,CSV.daily_sales,staging.daily_sales,567933,567933,0,103753,checkpoint-000564,2026-08-15T20:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/564
RUN-0565,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0565,EXEC-tenant-20-project-201-0565,cfg-v664,FULL,API.inventory,warehouse.inventory,568924,568924,0,103884,checkpoint-000565,2026-08-15T21:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/565
RUN-0566,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0566,EXEC-tenant-20-project-201-0566,cfg-v665,INCREMENTAL,MinIO.parquet/events,lake.events,569915,569915,0,104015,checkpoint-000566,2026-08-15T21:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/566
RUN-0567,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0567,EXEC-tenant-20-project-201-0567,cfg-v666,CDC,MongoDB.profile,warehouse.profile,570906,570906,0,104146,checkpoint-000567,2026-08-15T21:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/567
RUN-0568,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0568,EXEC-tenant-20-project-201-0568,cfg-v667,FILE,PostgreSQL.refund,warehouse.refund_fact,571897,571897,0,104277,checkpoint-000568,2026-08-15T21:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/568
RUN-0569,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0569,EXEC-tenant-20-project-201-0569,cfg-v668,API,PostgreSQL.orders,warehouse.order_fact,572888,572888,0,104408,checkpoint-000569,2026-08-15T22:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/569
RUN-0570,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0570,EXEC-tenant-20-project-201-0570,cfg-v669,KAFKA,MySQL.customer,lake.customer,573879,573879,0,104539,checkpoint-000570,2026-08-15T22:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/570
RUN-0571,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0571,EXEC-tenant-20-project-201-0571,cfg-v670,FULL,Kafka.payment,warehouse.payment,574870,574870,0,104670,checkpoint-000571,2026-08-15T22:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/571
RUN-0572,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0572,EXEC-tenant-20-project-201-0572,cfg-v671,INCREMENTAL,CSV.daily_sales,staging.daily_sales,575861,575861,0,104801,checkpoint-000572,2026-08-15T22:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/572
RUN-0573,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0573,EXEC-tenant-20-project-201-0573,cfg-v672,CDC,API.inventory,warehouse.inventory,576852,576852,0,104932,checkpoint-000573,2026-08-15T23:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/573
RUN-0574,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0574,EXEC-tenant-20-project-201-0574,cfg-v673,FILE,MinIO.parquet/events,lake.events,577843,577843,0,105063,checkpoint-000574,2026-08-15T23:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/574
RUN-0575,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0575,EXEC-tenant-20-project-201-0575,cfg-v674,API,MongoDB.profile,warehouse.profile,578834,578834,0,105194,checkpoint-000575,2026-08-15T23:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/575
RUN-0576,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0576,EXEC-tenant-20-project-201-0576,cfg-v675,KAFKA,PostgreSQL.refund,warehouse.refund_fact,579825,579825,0,105325,checkpoint-000576,2026-08-15T23:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/576
RUN-0577,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0577,EXEC-tenant-20-project-201-0577,cfg-v676,FULL,PostgreSQL.orders,warehouse.order_fact,580816,580816,0,105456,checkpoint-000577,2026-08-16T00:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/577
RUN-0578,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0578,EXEC-tenant-20-project-201-0578,cfg-v677,INCREMENTAL,MySQL.customer,lake.customer,581807,581807,0,105587,checkpoint-000578,2026-08-16T00:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/578
RUN-0579,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0579,EXEC-tenant-20-project-201-0579,cfg-v678,CDC,Kafka.payment,warehouse.payment,582798,582798,0,105718,checkpoint-000579,2026-08-16T00:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/579
RUN-0580,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0580,EXEC-tenant-20-project-201-0580,cfg-v679,FILE,CSV.daily_sales,staging.daily_sales,583789,583789,0,105849,checkpoint-000580,2026-08-16T00:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/580
RUN-0581,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0581,EXEC-tenant-20-project-201-0581,cfg-v680,API,API.inventory,warehouse.inventory,584780,584780,0,105980,checkpoint-000581,2026-08-16T01:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/581
RUN-0582,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0582,EXEC-tenant-20-project-201-0582,cfg-v681,KAFKA,MinIO.parquet/events,lake.events,585771,585771,0,106111,checkpoint-000582,2026-08-16T01:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/582
RUN-0583,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0583,EXEC-tenant-20-project-201-0583,cfg-v682,FULL,MongoDB.profile,warehouse.profile,586762,586762,0,106242,checkpoint-000583,2026-08-16T01:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/583
RUN-0584,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0584,EXEC-tenant-20-project-201-0584,cfg-v683,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,587753,587753,0,106373,checkpoint-000584,2026-08-16T01:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/584
RUN-0585,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0585,EXEC-tenant-20-project-201-0585,cfg-v684,CDC,PostgreSQL.orders,warehouse.order_fact,588744,588744,0,106504,checkpoint-000585,2026-08-16T02:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/585
RUN-0586,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0586,EXEC-tenant-20-project-201-0586,cfg-v685,FILE,MySQL.customer,lake.customer,589735,589735,0,106635,checkpoint-000586,2026-08-16T02:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/586
RUN-0587,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0587,EXEC-tenant-20-project-201-0587,cfg-v686,API,Kafka.payment,warehouse.payment,590726,590726,0,106766,checkpoint-000587,2026-08-16T02:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/587
RUN-0588,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0588,EXEC-tenant-20-project-201-0588,cfg-v687,KAFKA,CSV.daily_sales,staging.daily_sales,591717,591717,0,106897,checkpoint-000588,2026-08-16T02:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/588
RUN-0589,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0589,EXEC-tenant-20-project-201-0589,cfg-v688,FULL,API.inventory,warehouse.inventory,592708,592708,0,107028,checkpoint-000589,2026-08-16T03:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/589
RUN-0590,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0590,EXEC-tenant-20-project-201-0590,cfg-v689,INCREMENTAL,MinIO.parquet/events,lake.events,593699,593699,0,107159,checkpoint-000590,2026-08-16T03:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/590
RUN-0591,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0591,EXEC-tenant-20-project-201-0591,cfg-v690,CDC,MongoDB.profile,warehouse.profile,594690,594690,0,107290,checkpoint-000591,2026-08-16T03:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/591
RUN-0592,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0592,EXEC-tenant-20-project-201-0592,cfg-v691,FILE,PostgreSQL.refund,warehouse.refund_fact,595681,595681,0,107421,checkpoint-000592,2026-08-16T03:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/592
RUN-0593,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0593,EXEC-tenant-20-project-201-0593,cfg-v692,API,PostgreSQL.orders,warehouse.order_fact,596672,596672,0,107552,checkpoint-000593,2026-08-16T04:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/593
RUN-0594,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0594,EXEC-tenant-20-project-201-0594,cfg-v693,KAFKA,MySQL.customer,lake.customer,597663,597663,0,107683,checkpoint-000594,2026-08-16T04:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/594
RUN-0595,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0595,EXEC-tenant-20-project-201-0595,cfg-v694,FULL,Kafka.payment,warehouse.payment,598654,598654,0,107814,checkpoint-000595,2026-08-16T04:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/595
RUN-0596,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0596,EXEC-tenant-20-project-201-0596,cfg-v695,INCREMENTAL,CSV.daily_sales,staging.daily_sales,599645,599645,0,107945,checkpoint-000596,2026-08-16T04:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/596
